Catalogue_Number,Genus_species,Name_in_Tree,Species,Taxon_Rank,Vernacular_name,Institution,Institution_Code,Locality,Latitude,Longitude,Country,AUS_State
J47086,Cophixalus_aenigma,Cophixalus_aenigma_1,Cophixalus aenigma,species,Tapping Nursery Frog,Queensland Museum,QM,Mt Lewis,-16.583333,145.283333,Australia,Queensland
J73435,Cophixalus_aenigma,Cophixalus_aenigma_1,Cophixalus aenigma,species,Tapping Nursery Frog,Queensland Museum,QM,Mt Finnigan,-15.8,145.283333,Australia,Queensland
J67032,Cophixalus_aenigma,Cophixalus_aenigma_1,Cophixalus aenigma,species,Tapping Nursery Frog,Queensland Museum,QM,"Devils Thumb - Pauls Luck, 12km WNW Mossman",-16.412778,145.2675,Australia,Queensland
J63574,Cophixalus_aenigma,Cophixalus_aenigma_1,Cophixalus aenigma,species,Tapping Nursery Frog,Queensland Museum,QM,Mt Lewis,-16.5125,145.268056,Australia,Queensland
J63568,Cophixalus_aenigma,Cophixalus_aenigma_1,Cophixalus aenigma,species,Tapping Nursery Frog,Queensland Museum,QM,Mt Lewis,-16.5125,145.268056,Australia,Queensland
J73224,Cophixalus_aenigma,Cophixalus_aenigma_1,Cophixalus aenigma,species,Tapping Nursery Frog,Queensland Museum,QM,Mt Finnegan summit,-15.8,145.283333,Australia,Queensland
J29603,Cophixalus_aenigma,Cophixalus_aenigma_1,Cophixalus aenigma,species,Tapping Nursery Frog,Queensland Museum,QM,"Mt Lewis Rd, 16.7km from Mossman-Mt Molloy Rd",-16.583333,145.283333,Australia,Queensland
J73436,Cophixalus_aenigma,Cophixalus_aenigma_1,Cophixalus aenigma,species,Tapping Nursery Frog,Queensland Museum,QM,Mt Finnigan,-15.8,145.283333,Australia,Queensland
J73200,Cophixalus_aenigma,Cophixalus_aenigma_1,Cophixalus aenigma,species,Tapping Nursery Frog,Queensland Museum,QM,Upper High Falls Ck,-16.4,145.283333,Australia,Queensland
J63576,Cophixalus_aenigma,Cophixalus_aenigma_1,Cophixalus aenigma,species,Tapping Nursery Frog,Queensland Museum,QM,Mt Lewis,-16.5125,145.268056,Australia,Queensland
J67041,Cophixalus_aenigma,Cophixalus_aenigma_1,Cophixalus aenigma,species,Tapping Nursery Frog,Queensland Museum,QM,"Pauls Luck, Platypus Ck, 13km W Mossman",-16.440833,145.252222,Australia,Queensland
J37284,Cophixalus_aenigma,Cophixalus_aenigma_1,Cophixalus aenigma,species,Tapping Nursery Frog,Queensland Museum,QM,"Mt Lewis, nr Forestry Camp",-16.583333,145.283333,Australia,Queensland
J63573,Cophixalus_aenigma,Cophixalus_aenigma_1,Cophixalus aenigma,species,Tapping Nursery Frog,Queensland Museum,QM,Mt Lewis,-16.5125,145.268056,Australia,Queensland
J37285,Cophixalus_aenigma,Cophixalus_aenigma_1,Cophixalus aenigma,species,Tapping Nursery Frog,Queensland Museum,QM,"Mt Lewis, nr Forestry Camp",-16.583333,145.283333,Australia,Queensland
J37286,Cophixalus_aenigma,Cophixalus_aenigma_1,Cophixalus aenigma,species,Tapping Nursery Frog,Queensland Museum,QM,"Mt Lewis, nr Forestry Camp",-16.583333,145.283333,Australia,Queensland
J63572,Cophixalus_aenigma,Cophixalus_aenigma_1,Cophixalus aenigma,species,Tapping Nursery Frog,Queensland Museum,QM,Mt Lewis,-16.5125,145.268056,Australia,Queensland
J67040,Cophixalus_aenigma,Cophixalus_aenigma_1,Cophixalus aenigma,species,Tapping Nursery Frog,Queensland Museum,QM,"Mt Lewis Rd, 30km from Hwy",-16.512222,145.269444,Australia,Queensland
